place_id,keywords
ChIJywlGYfAjaDQRB4XAsUVP1Rg,"['很不錯', '雞腿', '炒飯', '不油膩', '巴厘', '印尼', '料理', '十足', '味道']"
ChIJXz9g-60jaDQR8qkEaqasuaA,"['餐廳', '料理', '桃園市', '平鎮區', '還不錯', '聚會', '不錯', '蛤蠣', '很特別', '菜色']"
ChIJxa_caxqoQjQRpkEfO6iSFf8,"['漢堡', '不錯', '起司', '明太子', '奶油', '鮮蝦', '大利', '辣肉', '炸雞', '內用']"
ChIJccdwH6cCaDQRK_nx1gbPOuU,"['年糕', '牛肉', '非常', '豆皮', '湯頭', '真的', '搭配', '親切', '還有', '整個']"
ChIJe3tjzgGpQjQRDYofk_ERgrg,"['牛肉', '湯頭', '味道', '臭豆腐', '酸菜', '口感', '還有', '裡面', '整體', '辣椒']"
ChIJVY7NcrIjaDQRa7hyjEG9D8Y,"['肥腸', '辣子', '因為', '不會', '還有', '川菜', '酸菜', '糖醋排骨', '小辣', '水煮魚']"
ChIJkeSX4hQiaDQRnZnHeev8dAI,"['漢堡', '美式', '風格', '這麼', '不錯', '餐廳', '飲品', '特別', '桌子', '份量']"
ChIJeV-jUHUjaDQRrBdEDqcSOBc,"['親切', '時光', '00', '這裡', '餐點', '調酒', '服務', '氣氛', '價位', '人覺']"
ChIJP8cJhAojaDQRVsVicu060o8,"['餐點', '建議', '不錯', '因為', '點餐', '奶茶', '善意', '早餐', '味道', '心情']"
ChIJm_Tt7FUjaDQRz3XqE01CufU,"['空心菜', '偏貴', '用餐', '鈴薯', '這道', '環境', '食蔬', '起來', '280', '一盤']"
ChIJx9HFX7sjaDQRPEk96BH64o4,"['烤餅', '咖哩', '羊肉', '非常', '雞肉', '印式', '口感', '香料', '咖喱', '待考']"
ChIJq3AaAbYjaDQR6SkImdk-T8E,"['大盤', '這間', '炸豆腐', '客家菜', '一個', '這家', '平價', '味精', '真的', '豆腐']"
ChIJ3-RdLTodaDQR4jIDPwVAJtg,"['餐廳', '份量', '口味', '調味', '白飯', '價格', '盤子', '有點', '不錯', '一間']"
ChIJ1UYPIByoQjQRZ3sL35HXb_k,"['餐點', '優惠', '價格', '餐廳', '包廂', '整體', '訂位', '建議', '米粉', '告知']"
ChIJjXIjRsgCaDQR3BWULVU8u7M,"['紅茶', '大利', '上餐', '濃湯', '不錯', '餐點', '不夠', '蛤蜊', '酒味', '白酒']"
ChIJKRlv24qnQjQRDpznQLk-2rQ,"['推薦', '湯包', '白肉', '牛肉', '十足', '不過', '附荷', '葉餅', '木須', '缺點']"
ChIJ2b9lf2N2bjQRw_G910K2QLc,"['這個', '演奏', '地方', '裝修', '風格', '熱情', '有禮', '裡面', '琴師', '駐點']"
ChIJlXoExCB0bjQRFB_ONX86_D4,"['服務員', '停車場', '炙燒', '壽司', '烤物', '有點', '蛤蜊', '筷子', '太油', '明太子']"
ChIJpam50gJ3bjQRLOwJiAmVqaA,"['自助餐', '分離', '時段', '學生', '花椰菜', '份量', '阿姨', '完全', '每次', '4.5']"
ChIJffyhjsR2bjQRhQ_FHLaPoV0,"['薯條', '處理', '點餐', '爺爺', '外帶', '環境', '店家', '叔叔', '近年', '非常']"
ChIJKa0a4GF2bjQRgq1Ml5B0vjU,"['真的', '居酒', '料理', '部分', '生啤酒', '擺飾', '吸煙區', '較慢', '不貴', '東西']"
ChIJIUyI41p3bjQRvZwty98sAZE,"['港式', '餐點', '還有', '店貓', '可點', '那麼', '鮮蝦', '腐皮卷', '腸粉', '覺得']"
ChIJ_fJ1-Jl2bjQR90EziYY1w9E,"['泰式', '蝦餅', '整體', '出菜', '清潔', '不錯', '餐點', '口味', '味道', '粉絲煲']"
ChIJO3C1zft2bjQRA53JN7hS2Ek,"['牛肉', '湯頭', '紅燒', '濃郁', '水餃', '推薦', '酸菜', '值得', '牛腱', '不會']"
ChIJ78vAQyd3bjQR55C6n0zjhBE,"['餐點', '沒有', '生魚片', '環境', '感覺', '雖然', '一開始', '點餐', '介紹', '上餐']"
ChIJTY8koeQ2aDQRzCz2VkFIbgM,"['還有', '麻辣', '鍋底', '覺得', '應該', '可以', '梅花', '海鮮', '一個', '小辣']"
ChIJV0eTjoSuQjQRvsQfkTLpHo8,"['u2061', '無敵', '星鰻', '美味', '比目', '增湯', '生魚', '魚骨', '少見', '多摩']"
ChIJVe0Rc4EbaTQRTq8_wyEZBSk,"['烤餅', '咖哩', '起司', '喜歡', '香料', '咖喱', '腿肉', '牛肉', '起來', '因為']"
ChIJ78F4FXUQaTQR9ueKEe9w97Q,"['東西', '臨時', '決定', '吃點', '每樣', '連薯', '條都', '推薦', '還能', '小確幸']"
ChIJwWxRELIQaTQRWZOX-jyL-xc,"['不錯', '牛肉', '湯頭', '習慣', '出來', '這樣', '190', '蝦仁', '餛飩', '那盤']"
ChIJ6-B9kgcaaTQR0JNbByfd6Po,"['湯頭', '感覺', '餐點', '麻辣', '起來', '不過', '沒有', '點了', '下次', '一樣']"
ChIJoy1A-UsQaTQRHkK-e7inqG4,"['菜色', '餐廳', '驚艷', '白飯', '遊覽車', '這個', '聚餐', '糖茶', '外埔', '氣的']"
ChIJs2xv9_wXaTQRSqx2Sd8Ya0w,"['平價', '騎腳', '踏車', '吃點', '東西', '價格', '85', '不錯', 'Street', 'food']"
ChIJ4ZKOirIbaTQRVw2HTp2mUQc,"['價格', '不過', '140', '便當', '用餐', '配菜', '自助餐', '豐原', '東西', '其實']"
ChIJpcuoGqkQaTQRvJk0GKvIb6A,"['大麥克', '份量', '不會', '大薯', '服務', '他們', '餐點', '整個', '薯條', '這樣子']"
ChIJl8umh9YQaTQRcuLKA2V55mI,"['菜色', '用餐', '停車場', '停車', '餐廳', '上菜', '魷魚', '價格', '旁邊', '這點']"
ChIJI_NybQ8aaTQRpRwsoMj7xj8,"['因為', '覺得', '這家麥', '當勞', '豐原', '樓梯', '麥當', '餐點', '經理', '態度']"
ChIJk98-LL4XaTQR5IEbfyAE37E,"['風味', '玉米', '起司', '薄餅', '飽足感', '選擇', '外帶', '餐點', '雞肉', '墨西哥']"
ChIJKQ9amq8RaTQR6khpZFXk1P0,"['薯條', '點餐機', '選擇', '地瓜', '自助', '用餐', '善加', '多回', '進步', '剛開幕']"
ChIJxctqO2UbaTQRcQrSYA5C0TY,"['店員', '用餐', '韓式', '你們', '咖哩', '忙碌', '提供', '客人', '七味', '狗食']"
ChIJg_N7-aoQaTQRrqk7c8oidY0,"['湯頭', '覺得', '濃郁', '豐原', '用餐', '真心', '用心', '剛好', '推薦', '作業']"
ChIJZXEndPgZaTQReU6PNWl0S9w,"['餐點', '什麼', '戲區', '裝潢', '一樓', '麥當勞', '疫情', '用餐', '重新', '大薯']"
ChIJKWvPkU4baTQR9yM_7R9yO28,"['環境', '乾淨', '整潔', '關東', '不錯', '用餐', '挑嘴', '秋葵', '竹北', '鮑菇']"
ChIJMypLuHQQaTQRQmTd_LgSfMA,"['多樣化', '什麼', '時候', '了還', '期間', '內用', '餐點', '還有', '早點', '選擇性']"
ChIJY-JvZxUaaTQRgbgDOBcqc7k,"['大廚', '健談', '顆星', '雞排', '用餐', '餐點', '體驗', '煎蛋', '一點', '熱情']"
ChIJ60yuaDMXaTQR7wBEES4fm_I,"['牛肉', '麻醬', '流理', '步道', '冬粉', '臭臭', '完腳', '踏車', '喜歡', '換成']"
ChIJQzQJn7MQaTQR1sgzp5zavGQ,"['豆漿', '餐點', '...', '親切', '早餐', '味道', '控管', '還算', '紙本價', '目表有']"
ChIJpWVXdbwCaDQRGd0EsgzMjas,"['服務人員', '分熟', '牛排', '餐廳', '燈光', '旁邊', '時候', '辦法', '店內', '雖然']"
ChIJhZUjtz2pQjQRB8t0lhAWnmk,"['明太子', '店員', '餐點', '必點', '快樂', '上菜', '牛舌', '味道', '一個', '結果']"
ChIJa7dK3R2oQjQRx6Tw7I7I3cc,"['針菇', '番茄', '居酒', '老八風', '餐點', '他們', '這次', '冰沙', '超級', '因為']"
ChIJsWVdWhmoQjQRXSR6C4dqpIU,"['選擇', '日式', '點餐', '覺得', '炸雞', '店內', '餐點', '非常', '口味', '店家']"
ChIJC6xaKygdaDQRL9tEGVLCBIM,"['餐廳', '尚介青', '評論', '廁所', '熱炒店', '不錯', '難受', '張氏', '餿味', '四顆']"
ChIJcS_5czk2aDQR7bnj8wtHhYM,"['咖哩', '烤餅', '印式', '有點', '白飯', '香料', '不辣', '還有', '番茄', '南瓜']"
ChIJffG8Ajs2aDQRHm2Ugw-yK1g,"['古色古香', '豆腐', '客家', '水果', '扣肉', '因為', '雞湯', '土雞', '梅干', 'n10']"
ChIJAWJx1aI3aDQRl4C3ScP30LY,"['蘋果', '牛排', '沙拉', '建議', '肉品', '焦糖', '牛肉', '肋眼', '牛小排', '幫忙']"
ChIJdVTmV9U3aDQRGzTZuFd0Rm4,"['餐點', '牛排', '不錯', '薯條', '整體', '松露', '甜點', '搭配', '套餐', '菲力']"
ChIJg-716hw3aDQRWhuQ6_F4KN4,"['串燒', '廢材', '酒場', '00', '新店', '剝皮', 'Skewers', 'Beer', '全聯', '建議']"
ChIJlfvVeDk2aDQRiMk_mfj4z6k,"['起司', '沙拉', '薯條', '餐點', '時候', '可以', '覺得', '選擇', '飲料', '培根']"
ChIJPxZPlTo2aDQR1RhvY0wd8j0,"['披薩', '臘腸', '番茄', '辣椒', '不錯', '蘑菇', '墨西哥', '時候', '起司', '橄欖']"
ChIJLS3aDQU4aDQRv2Xb-V89euc,"['客家', '梅干', '口味', '現場', '起來', '香氣', '出來', '不錯', '客家人', '料理']"
ChIJwxWfnTk2aDQR5HTOVh7uWwc,"['用餐', '梅干', '扣肉', '香氣', '沒有', '脆皮', '要點', '擁擠', '有點', '服務']"
ChIJbb3kMb43aDQRnsffZLpwGk0,"['泰式', '餐點', '不會', '價格', '拋豬', '不過', '狗狗', '划算', '泰奶', '有點']"
ChIJTSGGlzo2aDQRL7R7leS7mD8,"['餐點', '牛肉丸', '點炒', '炸雞', '試試', '環境', '實在', '小強', '炒飯', '其貌']"
ChIJg-iVfS82aDQRGFdOavabIwE,"['河粉', '牛肉', '炒飯', '綜合', '整體', '不錯', '下次', '試試', '建議', '海鮮']"
ChIJyQcApeZHaDQRRMJQ9cpEVho,"['時間', '餐廳', '素食', '餐點', '因為', '日式', '用餐', '非常', '湯拉', '湯頭']"
ChIJl4SPiTk2aDQRi8-qPsJ9jhE,"['餐點', '餐廳', '座位', '家人', '店名', '新莊', '關東', '來喜', '歡點', '白醬菌菇']"
ChIJVVVVVeRHaDQR4jLOIhhZui4,"['大利', '預約', '味道', '口味', '雖然', '披薩', '建議', '香氣', '特別', '餅皮']"
ChIJwW_TZIk3aDQRyMbAmUKD9t8,"['咖哩', '咖喱', '雞肉', '餐點', '西亞', '推薦', '美食', '蚊子', '茶湯', '有點']"
ChIJHexlYe43aDQRXJzh40tfla4,"['有點', '還不錯', '不錯', '自助', '牛排', '起司', '加強', '高麗菜', '奶茶', '吧台']"
ChIJBQsmKG03aDQRH184zNc2N2s,"['大利', '餐點', '點餐', '排隊', '整體', '感覺', '實力', '醬汁', '店內', '門口']"
ChIJU-W4lS42aDQR_1HQBm2W1rU,"['羊肉', '餐點', '烤餅', '不會', '雞肉', '服務人員', '再訪', '有點', '這次點', '還有']"
ChIJK9RA9OVHaDQRckgtwTzM3ZA,"['價格', '親民', '豬頭', '越南', '小菜', '辣椒', '整身', '一份', '油豆腐', '邊攤']"
ChIJRZgFyISpQjQRRZbdVCIDgNQ,"['牛肉', '90', '湯頭', '推薦', '這個', '牛筋', '入口', '一碗', '很難', '重點']"
ChIJv1Ia0KmVbjQR8jBnekXHvFM,"['餐點', '設施', '親子', '環境', '餐廳', '飯店', '還有', '服務', '整體', '兒童']"
ChIJe8AJedWVbjQRqWxzeh4bkyY,"['餐點', '串燒', '肥腸', '不錯', '明太子', '點餐', '剛剛', '雞心', '整體', '一間']"
ChIJgZno8bOVbjQRpkk2tZ7PV-U,"['濃湯', '餐點', '沙拉', '起司', '大利', '份量', '整體', '一口', '新鮮', '布丁']"
ChIJTapliDWUbjQR4YCbn0Xj7gg,"['停車場', '餐點', '環境', '感覺', '不錯', '還不錯', '小菜', '人手不足', '柳橙汁', '乾淨']"
ChIJB9f2QUSVbjQRhjo4ip_4Dcw,"['真的', '店家', '餐點', '寵物', '美味', '外帶', '臨時', '...', '友善', '口感']"
ChIJzwRM7DCUbjQRXTNBFy0TaUY,"['米糕', '魚湯', '內用', '外帶', '免費', '甜辣', '入味', '好喝', '味道', '口味']"
ChIJUSYSKzCUbjQRzkLOIqOYmqM,"['披薩', '奶酪', '巧克力', '不錯', '起司', '深盤', '通心粉', '碎片', '訂位', '四個']"
ChIJET-erjWUbjQR4P4h2Gl1qGY,"['食材', '500', '無菜', '熱情', '餐點', '竹筍', '堂主', '用餐', '美味', '料理']"
ChIJkb-aeTKUbjQRvJBXpxiWQqk,"['有點', '微波', '時候', '比較', '一點', '評論', '推薦', '調味', '剛剛', '塑膠袋']"
ChIJT4UsvciVbjQRIlAfi3e391w,"['鵝肉', '骨頭', '鴨血', '俐落', '還蠻', '忘記', '但會', '有點', '必點', '軟嫩']"
ChIJM2Ex1FyVbjQRUeEXxmbL_ek,"['吐司', '楓糖', '炸雞', '餐點', '時間', '旁邊', '不夠', '不會', '輕人', '還不錯']"
ChIJJbCZZ8-VbjQRCPJJdbkRvRU,"['購買', '消費', '電子票', '現金', '等同', '豬肉', '兌換', '肉蛋', '12', '25']"
ChIJxXP-muyVbjQR8rHupNYVkg0,"['還有', '剝皮', '用餐', '海鮮', '不會', '感覺', '沒有', '特別', '辣椒', '新鮮']"
ChIJ95CHpISWbjQRE2OOfBrRYt0,"['薯條', '來速', '糖醋', '沒有', '竟然', '17', '45', '服務', '態度', '餐點']"
ChIJ2WTmsM6XbjQRoJArktcXuFw,"['雞飯', '海南', '口味', '肉骨', '份量', '評價', '整體', '很嫩', '剛剛', '不過']"
ChIJUdIf7x2UbjQRcRFTZs31CNQ,"['現場', 'u200d', '新鮮', '直接', '10', '人員', '剪開', '停車', '超級', '五個']"
ChIJw_Xr7zGUbjQRfG9CvM18wxQ,"['餐點', '客人', '怎麼', '發現', '金額', '費用', '起來', '老鳥', '男員工', '不會']"
ChIJ7y_-_MiVbjQR-W8JFLrFIO4,"['餛飩', '香腸', '小黃瓜', '乾淨', '餐點', '哨子', '口味', '絞肉', '鮮蝦', '筍塊']"
ChIJSa1lSWOVbjQRyqJiBoNxsms,"['裝潢', '餐點', '不錯', '烏龍', '氣氛', '感覺', '店員', '日式', '份量', '下班']"
ChIJraYu3iWUbjQR_eUKYIn6V-0,"['起來', '豆漿', '吐司', '親切', '一點點', '燒餅', '油條', '沒有', '熱狗', '焦掉']"
ChIJfT9V6zMPaTQR6nogjFhn6FQ,"['客家菜', '料理', '三合院', '無菜', '桌菜', '驚艷', '什麼', '菜單', '嚴格來', '代客訂']"
ChIJtcvBIGIPaTQR6im1UXbkoAw,"['東西', '擴音', '講話', 'u200d', '這次', '份量', '還不錯', '經常', '漏給', '餐點']"
ChIJ1f3mnVwJaTQRjXoSJ0YQR9A,"['價格', '平易近人']"
ChIJU3vqbAIJaTQRgSPfW_VgWlg,"['控肉', '感覺', '肉燥', '老老', '粒粒', '配菜', '回家', '熱情', '軟嫩', '很普']"
ChIJk2Va7igTaTQRdW0syAR5UOQ,"['炸物', '喜歡', '雞排', '還有', '蒜頭', '親切', '苑裡', '外表', '甜不辣', '辣椒粉']"
ChIJxWvIrDwJaTQRmDThnQnM-HM,"['一顆', '八塊', '皮脆', '內嫩', '因為', '也給', '擺盤', '賞心', '盤不過', '160']"
ChIJQ-G5PxsJaTQRLNjS9seLCmk,"['雞排', '一塊', '香酥', '還有', '小塊', '爸媽', '外皮', '地瓜', '天使', '上次']"
ChIJAzHBFYsPaTQRe9yFsapCq9Q,"['感覺', '好喝', '份量', '味道', '粒粒', '愛上', '推薦', '不錯', '機會會', '100']"
ChIJu9P0QTsJaTQRTXSo2T2xZlE,"['覺得', '新鮮', '害怕', '實在', '親切', '鍋湯頭', '錯料', '湯時', '越淡', '燙傷']"
ChIJ8QQQF3MJaTQRX1ZjgwXE2fs,"['宵夜', '...', '農會外', '這台', '發財車', '已經', '雖然', '物價', '東西有', '點貴']"
ChIJ--i61WEJaTQREikb-xgjc6I,[]
ChIJdzRHFxgJaTQRVt9hx3f_UgQ,"['用餐', '新鮮', '爆發', '餐廳', '覺得', '厲害', '生意', '茄子', '美味', '隔壁']"
ChIJnwVtKzQJaTQR2H0EQv5f1HI,"['5.0', '薯條', '餐點', '親切', '消費', '這麼', '服務', '這樣', '環境', '點數']"
ChIJKXI9BWEPaTQRoRu_8Npyx_A,"['桌菜', '美味']"
ChIJO15uTgAPaTQRBY70wqYLBnY,"['湯包', '不會', '親切', '喜歡', '熱情', '不要', '店名', '經過', '很不錯', '吃個']"
ChIJyd6cG6MJaTQRZHAvEgh5hJo,"['味道', '吐掉', '時候', '覺得', '很怪', '更怪', '這雞', '肉燥', '絕品', '務必']"
ChIJjyuv2zwJaTQRM4ydz916L7A,"['用餐', '菜色', '營業', '預約', '點餐', '價錢', '雖然', '提前', '每道菜', '很特別']"
ChIJNRUgYN8OaTQR6SFHhyvFjDg,"['餐點', '套餐', '苗栗', '環境', '沐暉苑', '用餐', '1280', '1680', '兩種', '選擇']"
ChIJ40TgfjsJaTQR7MBezCALXMc,"['豆漿', '燒餅', '永和', '還不錯', '發現', '蛋餅', '可惜', '肉包', '油條', '喜歡']"
ChIJ9QfQzukJaTQRYI17CGN_4YI,"['芋頭', '米粉', '粒粒', '泰式', '雞腿排', '不錯', '炒飯', '牛肉', '分明', '蛋花']"
ChIJOawGhLwfaDQRdvyaR8xtXa4,"['剛好', '特別', '餐點', '服務', '鱈魚', '沒有', '起來', '下次', '挺棒', '一整']"
ChIJ78zxeaUfaDQRRhNM-15QO2Q,"['這間', '問題', '因為', '服務', '餐點', '烏龍', '停車', '水準', '推薦', '串燒']"
ChIJG_MjmPkeaDQRD_MWc7T4Els,"['牛蒡', '訂位', '有點', '烏龍', '肉丸', '番茄', '粒粒', '明太子', '肋條', '唐揚']"
ChIJ6zPBmRsfaDQRZwp8G-8CC8M,"['咖哩', '烤餅', '香料', '有點', '咖喱', '鈴薯', '店員', '沒有', '餐點', '這個']"
ChIJczhGea8faDQRt3iSCVK297U,"['Muslim', 'items', 'halal', 'menu', '..', '服務', '還有', '個性', '台灣', '有點']"
ChIJuRGMWl0faDQRByCYe6_BCFY,"['咖哩', '推薦', '烤餅', '咖喱', '印度', '餐廳', '雞肉', '料理', '香料', '用餐']"
ChIJZfqgWPseaDQRFKf_7ToX6mE,"['選擇', '服務', '咖哩', '份量', '聊天', '停車', '適合', '餐點', '店員', '大聲']"
ChIJKXVYh-QeaDQRgKLcH2Cywnw,"['涼拌', '鴨肉', '牛肉', '蝦子', '泰國', '青木瓜', '對味', '點的', '河內', '賣台灣']"
ChIJxbkVSLQfaDQRHBBUt-hgyXA,"['鮭魚', '壽司', '感覺', '服務', '並且', '炙燒', '真的', '不會', '還有', '一貫']"
ChIJFXqDzHegQjQRb4TF1zVuovM,"['炸雞', '基輔', '冰淇淋', '還有', '布朗', '巧克力', '甜點', '大利', '西餐', '用餐']"
ChIJt1jnlUweaDQRcwnsPIlN4ZE,"['主廚', '大利', '料理', '喜歡', '口味', '這裡', '美味', '非常', '桃園', '試試']"
ChIJ__YNRwgfaDQRWMsCe9W86IM,"['nya', '..', 'Ada', 'ada', 'di', 'Tempatnya', 'dekat', 'suasana', 'nyaman', 'pelayanannya']"
ChIJj1Iv_tcfaDQRtdnF3nhDRkI,"['外場', '餐點', '水準', '店內', '還不錯', '一開始', '熱菜', '內場', '結帳', '這邊']"
ChIJ05j4-wwfaDQRioSpntSfz_I,"['舒適', '環境', '推薦', '青醬', '滿滿', '店家', '用心', 'JH51', '餐廳', '服務人員']"
ChIJU1QJKeIeaDQRgrd7Q0niD24,"['評論', '感覺', '日式', '店家', '覺得', '建議', '料理', '用餐', '口味', '還不錯']"
ChIJUavfQ6UfaDQRkrMeU7l8MJY,[]
ChIJWdCAb_weaDQR_kslnNCloz0,"['包廂', '餐點', '服務生', '環境', '用餐', '價位', '整體', '不錯', '不會', '親切']"
ChIJlbupYuMeaDQRkqNJgL_540o,"['泰式', '這家', '推薦', '咖哩', '料理', '份量', '口味', '泰國', '蝦湯', '環境']"
ChIJEaF0Jf0eaDQRcixfIjvbZ8s,"['美生', '餐點', '餐廳', '美食', '經典', '不錯', '選擇', '一個', '8.5', '美味']"
ChIJDS5iZOMeaDQRkc-0EfamoQc,"['價格', '評論', '自助餐', '130', '110', '詢問', '裝傻', '價錢', '道菜', '店家']"
ChIJqXBRMqEFbjQRzS1ij9px4L8,"['大利', '比較', '喜歡', '有點', '芭樂', '味道', '餐點', '不錯', '調酒', '一個']"
ChIJOSt9fXcDbjQRoj970Hwan84,"['餐點', '起來', '食材', '特別', '搭配', '餐廳', 'Thomas', 'Chien', '用餐', '非常']"
ChIJt7RwMwMFbjQR7VRgmKgAL4M,"['餐點', '推薦', '店長', '服務態度', '牛小排', '豬肋條', '餐酒館', '適合', '朋友', '伊比利']"
ChIJs-eEGBoFbjQRslvr51cTvRA,"['餐點', '墨西哥', '推薦', '布丁', '喜歡', '開水', '服務員', '店家', '真的', '料理']"
ChIJmVJpjo8EbjQRF8rH9ackXAg,"['氣氛', '調酒', '口感', '牛腩', '推薦', '主廚', '炙烤', '...', '服務', '很棒']"
ChIJtbaQaXcEbjQRTMuIQ6p-zB0,"['墨魚', '感覺', '異國', '有點', '起司', '外國', '菜色', '西班牙', '外國人', '還會']"
ChIJRzwMDrcFbjQRGFMzM5xIdmE,"['餐點', '喜歡', '裡面', '起來', '魷魚', '公仔', '還不錯', '建議', '不錯', '覺得']"
ChIJmROKNxQFbjQRxlsSHPsJwno,"['香氣', '餐廳', '用餐', '服務', '整體', '當天', '奶油', '環境', '不錯', '很棒']"
ChIJFbbThDAFbjQREQKWtZWocBQ,"['氣氛', '吐司', '這裡', '還有', '點了', '熱壓', '體驗', '無論', '威士忌', '很棒']"
ChIJzU3cE1gFbjQR9osgcHy-Dlg,"['咖喱', '裡面', '乳酪', '味道', '薄餅', '沒有', '餐點', '香料', '印度', '蔬食']"
ChIJFd5V9YcEbjQR2I8mHfgQU4U,"['超級', '餐點', '餐廳', '海大', '西餐', '用餐', '高雄', '新國際', '奶醬', '肉排']"
ChIJuWWqCQMFbjQRfXxsxKFN3Rc,"['餐廳', '份量', '不錯', '有點', '加點', '印度', '咖喱', '羊排', '食物', '可選擇']"
ChIJn35LUX0FbjQRYPOBMrBscHc,"['因為', '喜歡', '音樂', '120', '生魚片', '感覺', '其實', '這樣', '居酒', '食材']"
ChIJIWSV_q4FbjQR3KqMKpaLN0A,"['咖哩', '烤餅', '印度', '起司', '非常', '料理', '配上', '夥伴', '香料', '烤羊']"
ChIJCXsXSmYFbjQRIGusfXs006o,"['咖喱', '烤餅', '味道', '印度', '咖哩', '菠菜', '起來', '香料', '還有', '還蠻']"
ChIJA0bDfYMEbjQRakznybvhYkk,"['餐點', '不過', '店家', '還有', '推薦', '品項', '體驗', '燒烤', '喜歡', '用餐']"
ChIJCZXP75quQjQRQDNxhOfkaPM,"['牛肉', '小菜', '湯頭', '份量', '大碗', '起來', '感覺', '沒有', '點餐', '一個']"
ChIJG5KsBSMDbjQROLdM4HM7dNY,"['餐點', '雖然', '沒有', '菜色', '9000', '合菜', '很不錯', '場地', '舒適', '適合']"
ChIJS6c_joQdbjQRSQKAJQDRnR0,"['餐點', '炒箭筍', '告知', '沒來', '當天', '炒飯', '以為', '熱炒店', '道菜', '聚餐']"
ChIJ43yJ5t4bbjQRo5YO4--P-rc,[]
ChIJyRLoGhsFbjQRHhSDd5ffUuQ,"['份量', '結果', '滿足', '咖哩', '舒爽', '酸甜', '高雄', '非常', '味道', '椰汁']"
ChIJp2ihh9kPbjQRXVHV1OwhnqQ,"['拋豬', '白飯', '份量', '味道', '起來', '辣度', '餐點', '蝦仁', '感覺', '整體']"
ChIJbeTaKV13bjQRByFMkqRB5eY,"['一個', '餐點', '用餐', '客人', '真的', '關心', '叉子', '上菜', '不會', '開心']"
ChIJg_PMFy53bjQR13AxDD8MVi0,"['餐點', '壽司', '一顆', '水杯', '甜點', '免費', '還好', '架上', '還有', '特別']"
ChIJ40vKK913bjQR7J_HMuLHqvE,"['咖哩', '咖喱', '喜歡', '甜點', '嘴豆', '腰果', '時蔬', '印度', '真的', '家人']"
ChIJ2d1KfKlzbjQROFIuu4_RwS0,"['不錯', '火鍋', '彈珠台', '190', '糖醋', '肉片', '照片', '甜不辣', '特色', '乾柴']"
ChIJ14FIVcV3bjQR3Xvhrd7jmVk,"['炸雞', '份量', '應該', '起司', '海鮮', '韓式', '整體', '餐點', '態度', '煎餅']"
ChIJ01Oj3jFxbjQRKbbvMGnfVbA,"['薯條', '..', '起來', '這樣', '怎麼', '餐點', '微波', '棒棒', '控管', '叫外']"
ChIJZeC_A4B1bjQRaLutDT64oJ4,"['生啤酒', '精釀', '食材', '居酒', '鮮甜', '師傅', '新鮮', '親切', '聚餐', '料理']"
ChIJJXJZex93bjQR-sATBUh13p4,"['食材', '真的', '美味', '時候', '海鮮', '魚卵', '主廚', '料理', '用心', '一種']"
ChIJp571p9JxbjQRmfFrsIIu2oY,"['早餐', '粉漿', '10', '甜甜', '客氣', '傳統', 'CP', '值高', '可遇', '加微辣']"
ChIJ_waeg5h2bjQR0Q4a9NdZkyw,"['大薯', '這麼', '幾次', '這樣', '一個', '標準值', '出示', '生菜沙拉', '愛大麥克', '謝謝給']"
ChIJ5eqWlLp2bjQR89vf58MGlsI,"['店家', '不錯', '餐點', '濃湯', '建議', '沒有', '時候', '客氣', '大利', '感覺']"
ChIJOQRRS-RabDQRS-LXK66qaJc,"['蛋糕', '餐點', '生日', '還算', '不過', '壽星', '還有', '分享', '大利', '份量']"
ChIJhS0flxVbbDQRjGC6VOz2-Dw,"['搭配', '牛舌', '澎湖', '墨魚', '牡蠣', '小島', '食材', '魚片', '餐點', '餐酒館']"
ChIJg3FZVOFbbDQRCZhixJ6MEyo,"['地瓜', '現炸', '小點心', '黑輪片', '炸雞', '肉汁', '宵夜', '雖然', '一點', '雞腿']"
ChIJi07RVbZabDQR9A4s7wh9YDc,"['澎湖', '餐廳', '新鮮', '親切', '感覺', '餐點', '海鮮', '料理', '每道菜', '美味可口']"
ChIJ8bzfNthbbDQRf_6UXvTfcRc,"['壽司', '時蔬', '味道', '口感', '海菜', '伊比利', '野菜', '烏龍', '覺得', '推薦']"
ChIJV0nO1f1bbDQRoPL9XWhn6vU,"['海膽', '炒飯', '仙人掌', '絲瓜', '沒有', '生魚片', '份量', '海菜', '炒蛋', '簡直']"
ChIJKeVORY1abDQReKd1UihvKBY,"['新鮮', '應該', '道歉', '蛙式', '景美', '菜名', '值得', '食材', '服務好', '那道']"
ChIJV4Jgje5bbDQRws70WVojD2w,"['選擇', '早餐', '乾淨', '東西', '分滿', '味道', '用餐', '和田', '牛肉', '流程']"
ChIJBzOOEY1abDQR0_gQ3nAEJ7U,"['海鮮', '澎湖', '肥腸', '店家', '口感', '龍蝦', '石狗公', '絲瓜', '肉質', '清蒸']"
ChIJs7M8K6VbbDQREYWW40BRIc4,"['南瓜', '海鮮', '咖哩', '湯頭', '整體', '環境', '鮮甜', '新鮮', '烏龍', '日式']"
ChIJMemWuGwFbjQRmG1O65mOYoY,"['原住民', '餐點', '聚餐', '餐廳', '建議', '先訂位', '烤魚', '饅頭', '停車', '舒適']"
