place_id,keywords
ChIJufHD8DAxaTQR9pVxkM7cNF8,"['乾淨', '包棟', '客廳', '因為', '民宿', '東西', '真的', '南投人', '入住', '環境']"
ChIJ-4siZBkxaTQRwgiEid0crq4,[]
ChIJ3aRgJqAxaTQRSYYEdfYZ0_k,"['房間', '按摩椅', '還有', '乾淨', '真的', '按摩', '浴缸', '評論', '摩鐵', '舒服']"
ChIJ5woiXSEyaTQRJ6eRG_QNYK4,"['房間', '乾淨', '評論', '包棟', '整體', '問題', '一樣', '沒有', '謝謝', '一宿']"
ChIJzztOolczaTQRFK06FlOMauU,[]
ChIJ_44B1NnVaDQRmbU1FiWe9x8,"['view', 'got', 'corner', 'room', 'veranda', 'where', 'get', 'take', 'peek', 'sun']"
ChIJG0S8GdsxaTQR7eVOfloIRIk,"['房間', '說明', '早餐', '沒有', '時間', '民宿', '乾淨', '浴室', '豪宅', '忽大忽小']"
ChIJ9fQeHiGEbjQRMtO_4guMg_g,"['入住', '房間', '態度', '選擇', '衛浴', '床單', '寵物', '分鐘', '水壓', '回覆']"
ChIJUa5B_tiFbjQR6A0ONeCdIb4,"['房間', '按摩椅', '旅館', '房內', '不錯', '早餐', '浴缸', '環境', '當勞', '發現']"
ChIJ29M-xpKFbjQReTHLRjOF9rQ,"['房間', '沒有', '旅館', '早餐', '洗完', '水珠', '辣椒水', '茶水', '浴缸', '起來']"
ChIJ-0RCE9mFbjQRbpwak5gR1tM,"['房間', '沒有', '插座', '早餐', '市區', '旅館', '人員', '親切', '相當', '因為']"
ChIJawROqkOGbjQRSKwUuVGhcYA,"['環境', '非常', '問題', '協助', '房間', '乾淨', '空間', '這次', '體驗', '整體']"
ChIJTdQbnyuEbjQRXlDBWUNjZVY,"['房間', '乾淨', '親切', '冷氣', '超強', '蟑螂', '浴室', '年份', '沐浴乳', '服務人員']"
ChIJPQIp8IKFbjQR9LhUYWOMDmE,"['選擇', '時候', 'Life', '洪姐', '住宿', '床位', '津港', '一樓', '廚房', '房間']"
ChIJTyL5eiuEbjQRhsnJ005oje8,"['房間', '空間', '這樣', '沙發', '設備', '發現', '還不錯', '窗戶', '環境', '灰塵']"
ChIJvXB5oOeFbjQRl3UiQ4-wgVA,"['房間', '評論', '問題', '服務', '極度', '價格', '適合', '這間', '環境', '住宿']"
ChIJ6XCOOxyEbjQRPjKkZZYvZvs,"['乾淨', '舒適', '民宿', '親切', '環境', '房間', '棉被', '很安靜', '樓下', '腳踏車']"
ChIJuZ8fNxqEbjQRSUI3vzyO5rc,"['老舊', '津港', '燈會', '價格', '700', '設備', '工會', '處理', '雖然', '有點']"
ChIJHbaNyXiGbjQRRIujhlndypc,"['房間', '服務人員', '有點', '態度', '菜色', '早餐', '可惜', '一百分', '中班', '1111229']"
ChIJia8Gtw2HbjQRfSdyCvuINo4,"['民宿', '廚房', '舒適', '早餐', '客廳', '熱情', '二樓', '三樓', '兒童', '非常']"
ChIJU50-meeFbjQRT2zyggu0WDE,"['房間', '旅館', '房務', '老舊', '這家', '別間', '什麼', '阿伯', '盥洗', '房客']"
ChIJxeNQCeeFbjQR_72HU6NfL-4,"['冷氣', '沒有', '火車', '房間', '700', '900', '不過', '乾淨', '價格', '沒洗']"
ChIJPeqh2tmFbjQRDgo9Td7TrGE,"['乾淨', '房間', '門口', '600', '旅館', '夜市', '台服', '整潔', '價格', '不貴']"
ChIJDcDWW2eFbjQRVNaakpp9-sM,"['房間', '入住', '什麼', '汽旅', '冷氣', '早餐', '浴缸', '重點', '熱水', '安靜']"
ChIJF2sJn-eFbjQRW3bCnkto5Fg,"['房間', '價格', '舒適', '乾淨', '還有', '500', '太久', '不能', '一種', '30']"
ChIJWfLQld6FbjQRhiOUXyLQA8k,"['房間', '超級', '怎麼', '優點', '價格', '設備', '老舊', '便宜', '外套', '舒服']"
ChIJ1adtFaU-aDQRNPp2DqeIK-4,"['照相', '房間', '體驗', '入住', '這次', '動物', '飯店', '應該', '沒有', '服務人員']"
ChIJ8YeE8LU-aDQR2tlAsgKZi4Y,"['遊樂', '設施', '適合帶', '小朋友', '很多']"
ChIJKQtHss4-aDQRVintWxwEi54,"['房間', '沒有', '民宿', '旁邊', '還有', '一個', '整體', '感覺', '住宿', '商家']"
ChIJAwTLegw5aDQR6nJ9ZjLmESQ,"['這裡', '近距', '可以', '用心', '房間', '動物', '小動物們', '起來', '烤肉', '都市']"
ChIJJSIn5ww5aDQRviOJMtAXx80,"['民宿', '房間', '文蔚', '關西', '行李箱', '古物', '尼田間', '儲蓄', '協會', '免費']"
ChIJK9TP4Aw5aDQR6rtWO59c2GI,"['民宿', '因為', '環境', '房間', '開車', '沒有', '一樓', '二樓', '空間', '入住']"
ChIJbWJw3M0-aDQR2KUI8MzpiJ4,"['環境', '空間', '感覺', '民宿', '喜歡', '親戚', '房間', '還有', '書店', '建築']"
ChIJ2Zg3xKg-aDQRkC362KYRzng,"['冰箱', '沒有', '因為', '超級', '廁所', '飲水機', '不錯', '乾濕', '分離', '營區']"
ChIJy720VVM4aDQR_hglrTXpYdc,"['還有', '乾淨', '雨棚', '園區', '小黑', '草地', '小動物', '蚊香', '小木屋', '小孩']"
ChIJ63sbpZoXbjQRRUam4YesdGU,"['房間', '分鐘', '沒有', '10', '停車', '地點', '選擇', '房型', '早餐', '自助式']"
ChIJD_LG2rkXbjQRodJ8LJG3Atg,"['地點', '還會', '質感', '感覺', '這裡', '民宿', '房間', '空間', '喜歡', '入住']"
ChIJH5Gxg4UXbjQRQuHEmIWIeno,"['房間', '屏東', '飯店', '住宿', '夜市', '早餐', '尋找', '舒適', '體驗', '一個']"
ChIJB_vUJPE9bjQRlNR9_eaD9E8,"['飯店', '價格', '房間', '早餐', '入住', '國民', '旅遊卡', '人員', '交易', '列入']"
ChIJp806FYMXbjQR2bCrh8dEti8,"['房間', '問題', '飯店', '收費', '商旅', '機器', '當下', '系統', '應該', '可以']"
ChIJ1ZINvWQXbjQR04NUBWBG8VM,"['乾淨', '入住', '非常', '房內', '許多', '喜歡', '這次', '體驗', '空間', '氛圍']"
ChIJdRwEkoMXbjQREXS0Y3fLgO4,"['房間', '旅店', '訂房', '告知', '入住', '住宿', '當天要', '沒房間', '不會', '時候']"
ChIJLyEP2YYXbjQRzJ2GWDmtfpg,"['沒有', '夜市', '浴室', '飯店', '旅館', '地點', '屏東', '房間', '早餐', '大樓']"
ChIJEd-A5ow9bjQR3tX-ziqdJ8E,"['選擇', '咖啡', '房間', '沒辦', '法加', '主動', '不太像', '飯店', '春節', '期間']"
ChIJB9-UzpoXbjQRBdkJIf5kqTE,"['飯店', '問題', '房間', '沒有', '與櫃', '購買', '15', '牙刷', '浴室', '入住']"
ChIJacWF1W8WbjQRNnv_26ybrts,"['浴缸', '房間', '商務', '套房', '按摩', '入住', '早餐', '還好', '反應', '這樣']"
ChIJz_JU1_QXbjQRG-6ozU12nA8,"['房間', '這間', '可以', '旅館', '價格', '聲音', '不會', '屏東', '裝潢', '還有']"
ChIJY4zAv2AWbjQRc4uQOLN8gys,"['冷氣', '入住', '一樣', '2000', '進來', '報警', '房間', '人員', '整體', '電視']"
ChIJj88sjL8XbjQREDr-9lRvrus,"['房間', '服務人員', '煙味', '非常', '整體', '雙人房', '還有', '加價', '沒有', '設備']"
ChIJiezZEoQXbjQREI0fHd32FE0,"['飯店', '房間', 'agoda', '因為', '雖然', '聯絡', '經理', '入住', '方便', '屏東']"
ChIJLeFbZ58XbjQRyx17_TTQAQ4,"['房間', '入住', '12', '早餐', '舒適', '清潔', '網路', '預定', '匯款', '車庫']"
ChIJ48PuZoQXbjQRfMNb1dNI_AY,"['旅店', '房間', '屏東', '火車', '夜市', '缺點', '進成', '協助', '還有', '地點']"
ChIJGW2DzIMXbjQRw1vk97D3xVM,"['服務人員', '房間', '旅宿', '因為', '屏東', '價格', '態度', '親切', '當下', '運費']"
ChIJk49he6EXbjQRTibMekfKBQc,"['房間', '超級', '無法', '絕對', '那種', '阿閃', '還有', '結果', '整個', '負責']"
ChIJL_6SMBwXbjQRLrjsRIE-GCY,"['旅社', '房間', '乾淨', '夜市', '入住', '火車', '晚上', '浴室', '方便', '四人房']"
ChIJDzX2d3x2bjQRha-HOsf7LIA,"['晶英', '台南', '房間', '飯店', '重點', '牛肉', '入住', '客房', '浴缸', '服務']"
ChIJfzhhesF1bjQRtiITZvGoM_Y,"['房間', '親切', '非常', '浴缸', '還有', '不錯', '遊戲室', '飯店', '空間', '客廳']"
ChIJ9Wl83nt2bjQRfurJUdhbLWU,"['小孩', '房間', '飯店', '一個', '沒有', '主動', '小朋友', '電梯', '應該', '兒童']"
ChIJ9Qxk9At1bjQRyuGjSENoULw,"['房間', '入住', '喜歡', '沒有', '感覺', '水質', '備品', '不會', '房型', '非常']"
ChIJt39YlDfbATQRdkt8rVDmNiA,[]
ChIJs1b-5VK3bjQRqsEc9C5Mbfg,"['不錯', '房間', '整體', '沒有', '飯店', '舒適', '風格', '廁所', '聽到', '雖然']"
ChIJI604S865bjQR-jjH8CjDM7E,"['電視', '早餐', '整體', '房間', '不錯', '時候', '他們', '房型', '浴缸', '入住']"
ChIJ3URc0quwbjQRlCbz3bVNeK4,"['住宿', '還有', '早餐', '價格', '過年', '這個', '房間', '服務人員', '熱炒', '浴室']"
ChIJA0moOjO4bjQRFCIISuvcDaA,"['房間', '聲音', '旅館', '早餐', '隔音', '冰箱', 'n2', 'n3', 'n4', '停車場']"
ChIJHQJK60e7bjQR-Isrj54O9JE,"['房間', '民宿', '入住', '不過', '整體', '回覆', '客服', '尾款', '取消', '空等']"
ChIJdwet0iG3bjQRwdWudfg8X0g,"['房間', '路易莎', '電梯', '乾淨', '舒適', '日十早', '午餐', '滿意', 'Netflix', '問題']"
ChIJcwdZplS3bjQRONSL9vokRxc,"['房間', '煙味', '旅館', '入住', '浴室', '小孩', '浴缸', '10', '結果', '應該']"
ChIJf5zxQcq5bjQR-6pXbQfYeIU,"['真的', '旅社', '不會', '房間', '這麼', '還有', '乾淨', '地上', '影片', '直接']"
ChIJacGQG6CxbjQR2f2x9lWeKiY,"['房間', '裝潢', '床頭', '煙味', '照片', '倒楣', '3.5', '有點', '開始', '這間']"
ChIJoy_s2FG3bjQRIQaNH7V2rLs,"['這間', 'motel', '應該', '房間', '設施', '裝潢', '比較', '汽車', '旅館', '虎尾']"
ChIJffuhRba5bjQRrLtMRM6M2u8,"['房間', '浴室', '入住', '燈光', '整晚', '早餐', '服務人員', '態度', '煙味', '出門']"
ChIJ9ZW4KE63bjQRSw_u9SUAGS4,"['人員', '房間', '這樣', '沒有', '協助', '自動', '一個', '500', '遇過', '這麼']"
ChIJGxv9VACxbjQRLCPFkuVWJTY,"['民宿', '評價', '入住', '房間', '乾淨', '分鐘', '時間', '浴室', '方便', '可以']"
ChIJL6hT4lK3bjQRd8tdygNIwBI,"['乾淨', '早餐', '房間', '價格', '訂房', '優惠', '飯店', '簡單', '感覺', '入住']"
ChIJNVXotWW3bjQR3unlaQsE0_E,"['房間', '浴室', '聽得', '隨意', '早餐', '隔音', '優點', '沒有', '房門', '人來']"
ChIJrSBa-pSwbjQRb8dayWn0Jsg,"['房間', '民宿', '包棟', '浴室', '乾淨', '時間', '環境', '覺得', '客廳', '設備']"
ChIJ45CIG1O3bjQRTRSRIoc70X8,"['房間', '感覺', '真的', '東西', '灰塵', '熱情', '床頭', '床尾', '膠痕', '鏡子']"
ChIJA4XkFC24bjQRBztgsZvptf4,"['同學', '房間', '櫻花', '一樣', '乾淨', '初四', '住宿', '浴缸', '汽車', '旅館']"
ChIJ7RKTzIUCaDQRFxSPaVrMofw,"['真的', '入住', '打開', '房間', '還有', '加時', '浴室', '怎麼', '飯店', '沒有']"
ChIJ1zaixoUCaDQRnVK7MLkAiEQ,"['房間', '設備', '訂房', '不會', '入住', '早餐', '這次', '感覺', '早餐券', '還有']"
ChIJpckzr9epQjQRkcaZsCIAmFY,"['房間', 'u2060', '電梯', '乾淨', '沒有', '實際', '2023.12', '時間', '浴室', '店家']"
ChIJ15ZaJacCaDQRPjJ8sfjOyNU,"['房間', '飯店', '沒有', '冷氣', '住宿', '地毯', '浴缸', '雖然', '親切', '不錯']"
ChIJ6ZW6myuoQjQRO53T7BmPYk8,"['優秀', '浴缸', '旅館', '小孩', '浴室', '沐浴', '櫃台', '700', '乾淨', '一個']"
ChIJjYmqVwcFbjQRMUhrycJo2XE,"['房間', '不會', '被子', '入住', '空間', '沒有', '巨蛋', '設備', '乾淨', '舒適']"
ChIJt5krsAYFbjQRWdwdH6I3uaY,"['飯店', '房間', '隔音', '入住', '親切', '這間', '早餐', '用心', '結果', '服務人員']"
ChIJi8PHSwQFbjQRLte7s8r2RTs,"['狀況', '服務人員', '早餐', '感謝', '餐點', '雙人房', '房間', '夜市', '商旅', '非常']"
ChIJU8NJrwz6ATQRAv7-rXdt_y0,[]
ChIJqT-By7v6ATQRhOZ2wzvYdQg,[]
ChIJUwWAEW76ATQR-DJ-Kfq2YbM,[]
ChIJbUpEBX_6ATQRPS-u4iAi0TA,[]
ChIJXRla_nf6ATQRnTADOJZtpvQ,[]
ChIJl5oox0vlATQR1Rg5L20jVjc,[]
ChIJVfQRqkvlATQRPMGzh5HR0NE,[]
ChIJkUoWPNWfaDQRHxnmxmooKkc,"['人員', '房間', '還有', '服務人員', '小孩', '飯店', '遊戲室', '體驗', '櫃台', '舒適']"
ChIJ93otpakgZjQRIa9zdI86iLI,"['飯店', '房間', '飲料', '可以', '海景', '親切', '24', '小時', '免費', '海邊']"
ChIJzXEOMNGfaDQR3iK2CUQc2hw,"['因為', '乾淨', '其實', '停車', '湯池', '環保', '房間', '早餐', '入住', '服務人員']"
ChIJ7zPGBbqfaDQRCEAYXGprWuE,"['飯店', '房間', '入住', '花蓮', '孩子', '沒有', '一間', '服務', '服務人員', '進去']"
ChIJn-ffNoEgZjQRfvK_PvhfnRE,"['飯店', '規劃', '時間', '不會', '無法', '驚喜', '房間', '自助餐', '現場', '已經']"
ChIJTUWDrA6faDQRQ-E0mQJh9fE,"['飯店', '入住', '應該', '沒有', '二樓', '房間', '不錯', '早餐', '旁邊', '免費']"
ChIJT9gvA7afaDQRSrBEVTOeLQw,"['宵夜', '推薦', '停車場', '服務', '餐點', '旅客', '浴室', '用餐', '晚餐', '入住']"
ChIJD0GGB6kgZjQRu-GBhI_k4UE,"['飯店', '房間', '旅店', '下次', '門口', '還會', '乾淨', '推薦', '超級', '親切']"
ChIJu3IACakgZjQREfk27gSo1co,"['房間', '早餐', '海景', '雖然', '整間', '價格', '免費', '停車場', '停車', '烘乾']"
ChIJWy5iucOfaDQRw1ALgKIjuyQ,"['房間', '飯店', '沒有', '人員', '按鈕', '夜市', '聲音', '00', '旅客', '品質']"
ChIJvZLCTNefaDQR5nolY9Fuuvc,"['飯店', '因為', '餐廳', '房間', '乾淨', '兩晚', '住宿', '早餐', '可停', '價格']"
ChIJI05aHdWfaDQRtNgQaIrpQT8,"['早餐', '房間', '有點', '頂樓', '還有', '乾淨', '服務人員', '不錯', '開休', '旅車']"
ChIJSRSgqumfaDQRuKCtlMoR9H4,"['房間', '民宿', '東大門', '夜市', '親切', '早餐', '海景', '真的', '名稱', '門口']"
ChIJ-0jg97afaDQRwv9DZzBJj0Y,"['早餐', '飯店', '房間', '服務人員', '親切', '整體', '洗衣', '火車', '還有', '人員']"
ChIJy0hYr-yfaDQRDuWn4JO0KLM,"['入住', '覺得', '飯店', '服務', '乾淨', '早餐', '酒店', '打電話', '專門', '灰塵']"
ChIJP6m-E4MgZjQRVnJJCvDMhA4,"['房間', '旅店', '入住', '相當', '旅人', '早餐', '整體', '沒有', '這個', '還有']"
ChIJZ5vW3oAgZjQRyu7jpCD4YjE,"['房間', '推薦', '住宿', '早餐', '時候', '一樓', '進門', '雖然', '整體', 'money']"
ChIJ_54SbcqfaDQRllxp-UWQjic,"['訂房', '房間', '沒有', '停車場', '住宿', '客人', '可以', '當天', '人員', '體驗']"
ChIJxUkhIeafaDQR3W355jgUwK4,"['房間', '大廳', '網路', '可以', '住過', '飯店', '人員', '飲料', '乾淨', '缺點']"
ChIJ5UToA7afaDQRGg3J_HLtP2A,"['乾淨', '房間', '覺得', 'n1', '離車', '不錯', '優點', '整潔', '飯店', '人員']"
ChIJX10H1gipQjQRfmZjnra3znU,"['服務', '房間', '價位', '超級', '早餐', '聊天', '酒店', '可以', '自助餐', '自助式']"
ChIJDygZSKp3bjQRAtS_auKYwNI,"['房間', '傻眼', 'n1', 'n2', '用餐', '入住', '發現', '服務人員', '態度', '反應']"
ChIJM9BobMGfaDQR6pkKSiyrii4,"['飯店', '入住', '沒有', '選擇', '花蓮', '免費', '房間', '旅遊', '天麗池', '感謝']"
ChIJF5YA8UWfaDQRSvCy2MJ9vlA,"['設計', '入住', '電梯', '體驗', '房間', '非常', '酒店', '設施', '溫馨', '服務']"
ChIJmRfNh-qfaDQRyG0lYs12C1s,"['飯店', '早餐', '還有', '入住', '宵夜', '房間', '夜市', '設施', '覺得', '停車']"
ChIJ3zo-i5afaDQRPb_68RH2GmA,"['早餐', '大廳', '沒有', '房務人員', '房間', '真的', '客人', '親切', '門口', '打電話']"
ChIJ25iRcrafaDQRErNeYEgScCQ,"['沒有', '停車位', '乾淨', '房間', '煙熏味', '火車', '入住', '方便', '大袋', '自助式']"
ChIJHf6kpZWfaDQR_JnRx_GBP5g,"['飯店', '房間', '親切', '早餐', '地點', '附設', '免費', '停車場', '方便', '停車']"
ChIJy-tk8LWfaDQRxqy0xWmMjNs,"['房間', '入住', '早餐', '宵夜', '飯店', '花蓮', '分離', '經營', '設備', '多樣']"
ChIJsbmXYJ2faDQRJefZgX8-UZY,"['停車場', '入住', '小朋友', '走路', '這樣', '車位', '因為', '公園', '搭配', '一個']"
ChIJ7TrBrsCfaDQRlA6nh1oUc2k,"['飯店', '房間', '方便', '整潔', '親切', '停車場', '相當', '東西', '地點', '不錯']"
ChIJJc6PjQOfaDQRkEjuYmsX3oQ,"['房間', '乾淨', '相當', '聲音', '入住', '空調', '價格', '沒有', '人房', '旅館']"
ChIJ94MYou8ABDQRa5ctqPrGouA,"['房間', '他們', '入住', '推薦', '大約', '時間', '時候', '沒有', '回應', '問題']"
ChIJg6MDdVsABDQRwrT8OvzdBgU,"['房間', '空調', '無法', '比較', '舒適', '街口', '二夜', '方便', '向右走', '床底']"
ChIJscNTnAMBBDQRXjP_mclQXXA,"['房間', '酒店', '北角', '分鐘', '浴室', '這間', '加床', '無論', '評分', '凱悅']"
ChIJESirwwEBBDQRwnxcJkfzE_M,"['房間', '服務', '人員', '樓下', '清潔', '地點', '簡單', '服務態度', '沒有', '叫車']"
ChIJja9d3VAABDQRV9i5Wem2MvA,"['房間', '早餐', '銅鑼灣', '時代廣場', '親切', '時間', '飯店', '服務', '免費', '套餐']"
ChIJE3mS7FsABDQRY_fWeCCFVvU,"['房間', '酒店', '東西', '尚算', '位置', '洗手盆', '裡面', '一個', '整體', '適度']"
ChIJARXXNE93bjQRKCRwy_L0eKY,"['room', '反應', 'areas', 'do', 'check', '隔音', '職員', '專業', '親切', '房間']"
ChIJc4yZzbJ3bjQRCXJKn-xKZyw,"['飯店', '入住', '房間', '頂樓', '2280', '當天', '告知', '電話', '訂房', '有點']"
ChIJzc2jOPl2bjQRql2tLFrIhk0,"['房間', '沒有', '入住', '收費', '旅館', '旅宿', '乾淨', '廁所', '隔音', '台南']"
ChIJ4Zvc31F2bjQRUPvTSkNM5uo,"['起來', '飯店', '老舊', '房間', '浴室', '..', '窗簾', '枕頭', '感覺', '還以']"
ChIJb9wox1d2bjQRfSL2DB7EUG4,"['房間', '入住', '11', '熱水', '乾淨', '沒有', '夜市', '下午', '真的', '按摩椅']"
ChIJKQyVOv12bjQRNHz6poW008E,"['房間', '聲音', '隔音', '聽到', '還算', '電梯', '不錯', '還有', '浴室', '不太好']"
ChIJIawDBbZwbjQRHflhG6trG4U,"['房間', '浴缸', '地板', '浴室', '冷凍', '櫥櫃', '冰箱', '洗澡', '沐浴乳', '工作']"
ChIJYYvZrutRXTQRovawIDF5Q6A,"['民宿', '溫馨', '水器', '基隆', '入住', '因為', '忽冷', '不建議', '暖氣', '整體']"
ChIJB0DNf-hRXTQRyMZWsH3ItSI,[]
ChIJ-dWWkqpRXTQRQZ6DqzPgpR0,"['聚會', '溫馨', '五樓', '加蓋', '感覺', '樓梯', '體驗', '水器', '朋友', '不佳']"
ChIJ1XOu8EKuQjQRBSEYWnlNmGs,"['房間', '湯屋', '一個', '這樣', '泡湯', '裝潢', '櫃台', '服務員', '.....', '分鐘']"
ChIJZ8Xwh2SvQjQRcid9p2DioV8,"['態度', '時間', '離開', '通知', '非常', '適合', '幾天', '車途', '勞累', '睡覺']"
ChIJo0OkFyivQjQRyHTnGR85LaI,"['房間', '浴缸', '床單', '老舊', '人員', '住宿', '按摩椅', '發霉', '還有', '車庫']"
ChIJE5C0ALYUaTQReF89iK2bu2Y,"['房間', '服務', '非常', '沒有', '感覺', '停車場', '超級', '飯店', '人員', '親切']"
ChIJNYpBiP0VaTQRAqX6n9iNhVY,"['房間', '飯店', '枕頭', '因為', '住客', '抽煙', '這家', '元台幣', '收費', '早餐']"
ChIJW8AitSMVaTQRrROXeX43uVA,"['房間', '飯店', '對方', '早餐', '浴室', '體驗', '空調', '小孩', '入住', '雖然']"
ChIJNX-gxcwUaTQRg412HdBjinE,"['房型', '一個', '...', '當月壽星', '房間', '處理', '低階', '時間', '整晚', '收清']"
ChIJFbLYXPAUaTQR3V9vMhXBrmk,"['房間', '冷氣', '預訂', '入住', 'Expedia', '發現', '10', '浴巾', '照片', '熱情']"
ChIJb0TlIbgUaTQR-ZfYrC8ZfYQ,"['房間', '早餐', '值高', '洗衣', '滿意', '免治馬桶', '感覺', '還不錯', '加減', 'CP']"
ChIJYx7p2HcVaTQRfY90BcKFvUg,[]
ChIJP9DiuPcUaTQREsaG5bkKTJk,"['房間', '入住', '旅館', '毛孩', 'n2', '不會', '因為', '應該', '親切', '建議']"
ChIJWQ8vJloVaTQR__1UX_ZKFYI,"['房間', '入住', '乾淨', '擔心', '問題', '停車場', '窗戶', '不錯', '住宿', '可以']"
ChIJqfPYS7gUaTQRR42ZB8KUhsY,"['服務人員', '房間', '旅館', '早餐', '發現', '忘記', '襪子', '顧客', '乾淨', '不錯']"
ChIJQVpAdwQTaTQRiA8SnXhSTK4,"['還有', '出來', '媽媽', '其實', '雞鳴', '舒適', '很棒', '黑狗', '房間', '一進']"
ChIJh3GGa8sUaTQRnFjti15D6qU,"['冰淇淋', '拍照', '空間', '參觀', '日式', '拍拍', '房間', '其餘', '民宿', '造景']"
ChIJo97bRn4TaTQRgKeLG7akxFE,"['還有', '房間', '早餐', '簡單', '乾淨', '汽車', '旅館', '飲水機', '無法', '超商']"
ChIJ76Gwt7ATaTQRsxGepLLy7Kc,"['民宿', '應該', '高美濕', '堤防', '房間', '推薦', '看夕陽', '1500', '環島', '醫院']"
ChIJHb2ygd0UaTQR78mVKoJUEiI,"['選擇', '荷蘭村', '臨時', '沒有', '旅館', '住宿', '真的', '一下', '當天', '還有']"
ChIJA3GXt2gTaTQRAjunM6yVWs0,"['帳篷', '環境', '00', '晚餐', '體驗', '廁所', '入住', '枕頭', '整個', '整體']"
ChIJX894we8UaTQR8cqHhapvjaw,"['房間', '這間', '考慮', '沙鹿', '飯店', '停車', '旁邊', '價格', '態度', '玉坤田']"
ChIJiclrqi8TaTQRrjVo0Sq78-c,"['乾淨', '小孩', '水壓', '00', '牙刷', '早餐', '房間', '這次', '旁邊', '民宿']"
ChIJx2uyURgTaTQR77TL_lDdBj8,"['不錯', '雖然', '價格', '店內', '高美濕', '環境', '專程', '應該', '服務費', '不會']"
ChIJpUpM6KgVaTQRIweMzL9d3IE,"['餐點', '小孩', '空間', '用餐', '這裡', '80', '還算', '成服', '適合', '親子']"
ChIJ4ZyjSwUVaTQRfM2ZyNbjJ_E,"['空間', '樓層', '很特別', '房間', '住宿', '老人', '早餐', '許多', '還有', '一個']"
ChIJLRAzqaEVaTQRHx4FPyQFpLA,"['房間', '整個', '...', '浴缸', '廁所', '真的', '旅館', '開著', '冷氣', '..']"
ChIJRxGm_B0VaTQR2cFUmBQxcgc,"['房間', '房客', '隔音', '因為', '態度', '旅店', '10', '一樣', '風機', '感覺']"
ChIJMf3H6t8VaTQRYwjUXJonghE,[]
ChIJm5E2EGs9aTQRIlnmSTTC4D8,"['飯店', '房間', '停車場', '電梯', '免費', '公園', '不錯', '共用', '浴室', '還有']"
ChIJYeXzK009aTQRRqzWiUHE9yY,"['房間', '退房', '聲音', '10', '早餐', '時間', '開始', '餐廳', '12', '這次']"
ChIJ_XYUmhI9aTQRZMD_prPJNXM,"['房間', '喜歡', '備品', '旅居', '親切', '細節', '因為', '沒有', '空間', '舒適']"
ChIJ67Vc20Q9aTQRVltqYT9tQ2k,"['飯店', '停車場', '房間', '一中', '人員', '親切', '廁所', '乾淨', '還有', '因為']"
ChIJEZqMcmY9aTQRRw_ZlTocCkQ,"['房間', '因為', '停車場', '隔音', 'Agoda', '飯店', '聲音', '沒有', '無法', '檢查']"
ChIJ8R0demc9aTQRMN1a7R6cOF4,"['不錯', '房間', '乾淨', '電梯', '空間', '房內', '整體', '還算', '洗衣', '早餐']"
ChIJZVcgwnw9aTQR4voTewbEFe8,"['房間', '旅店', '一中', '停車場', '進出', '入住', '浴缸', '幾個', '補助', '自費']"
ChIJWaJ3wvoWaTQR23pR3KFU8DQ,"['一個', '房間', '不錯', '早餐', '入住', '商務', '停車', '對面', '空間', '選擇']"
ChIJh5bdt_AWaTQRlotm0egdz74,"['房卡', '感覺', '浴缸', '服務員', '汽車', '旅館', '還要', '這樣', '真的', '按摩']"
ChIJST66OL63bjQR6sTS3OZmh_Y,"['環境', '房間', '舒適', '廁所', '乾淨', '民宿', '太棒了', '非常', '排風', '設計']"
ChIJQygsDHgABDQRhy5HKfTMi3k,"['酒店', '機場', '啟德', '房間', '富豪', '東方', '台服', 'Regal', 'Hotel', '老舊']"
ChIJ07ssu7gABDQR_J3b8vvVEqk,"['房間', '酒店', '希爾頓', '旺角', '花園', '香港', '空間', '服務', '雖然', '可以']"
ChIJAwauUTIBBDQReDflSLpEVFs,"['房間', '乾淨', '一樣', '不會', '空間', '前台', '缺點', '熱水', '當時', '一點']"
ChIJ_w6hZM8ABDQRvjsLhEati3g,"['房間', '發霉', '淋浴', '雪糕', '旺角', '閒來', '親朋', '這里', '中電大', '樓側']"
ChIJjWrOO-oABDQR9cpG2ObPgYM,"['還有', '浴缸', '飯店', '房間', '非常', '空間', '人員', '親切', '超級', '不過']"
ChIJ8-HzqKUBBDQRS3ZwI0xDBJE,"['服務', '房間', '實在', '舒適', '地點', '好門口', '幾乎', 'check', '感覺', '親切']"
ChIJ91iZFfIABDQR_7fFaWAx-v0,"['酒店', '房間', '服務', '什麼', '這樣', '帝國', '投訴', '蔡經理', '電話', '沒有']"
ChIJT2c2YlwABDQRR45J82XBFeQ,"['房間', '飯店', '酒吧', '很多', '一個', '地點', '跟灣', '鐵站', '因為', '東西']"
ChIJ38usWO4ABDQRMx0gYvo07xs,"['人員', '推薦', '飯店', '舒適', '入住', '地點', '百樂', '房間', '逛街', '住宿']"
ChIJsQIjhnwABDQRpgZtDGy1_zw,"['房間', '檢疫', '不錯', '入住', '食物', '時間', '職員態度', '親友', '款式', '味道']"
ChIJ31PoYfIABDQR3t7GorA3dIs,"['房間', '浴缸', '入住', '酒店', '沒有', '不錯', '浴室', '飯店', '72', '小時']"
ChIJoX1n7AipQjQRZsOrCPxsaHk,"['房間', '隔音', '假日', '太小', '乾淨', '齊全', '24', '小時', '2800', '水聲']"
